epoch,train_loss,val_loss
0,0.6960021525621414,0.6928972005844116
1,0.6929912686347961,0.6854756027460098
2,0.6785270601511002,0.6663307398557663
3,0.6496512800455093,0.6383477002382278
4,0.6172124236822129,0.6046212911605835
5,0.5780378431081772,0.5668006390333176
6,0.5487102434039116,0.5587844476103783
7,0.49361197352409364,0.5053710490465164
8,0.45825030356645585,0.47672680020332336
9,0.431348480284214,0.4524270296096802
10,0.3897388145327568,0.43001319468021393
11,0.3955009862780571,0.423255268484354
12,0.3535663463175297,0.3873613774776459
13,0.33088764920830727,0.39547132700681686
14,0.3108601450920105,0.3902057781815529
15,0.3036403089761734,0.3820154443383217
16,0.30149263963103295,0.3696489818394184
17,0.3229583118110895,0.4579034633934498
18,0.3273330643773079,0.3447444513440132
19,0.27852920405566695,0.359760869294405
