epoch,train_loss,val_loss
0,0.1634078796952963,0.12911755591630936
1,0.15703533701598643,0.12809007242321968
2,0.15100977532565593,0.14611687511205673
3,0.15121596157550812,0.13966249488294125
4,0.14612069129943847,0.12979525327682495
5,0.1492866352200508,0.1276893950998783
6,0.14686537757515908,0.13685380294919014
7,0.14543499015271663,0.13124486804008484
8,0.14405120238661767,0.12912002578377724
9,0.1428890474140644,0.12169568985700607
10,0.13822273947298527,0.1239243820309639
11,0.13040473610162734,0.1155097559094429
12,0.12307064719498158,0.10626822337508202
13,0.11766464486718178,0.10040834546089172
14,0.10856295339763164,0.08938327059149742
15,0.09472936056554318,0.0876898281276226
16,0.08711938969790936,0.07346241176128387
17,0.07953077740967274,0.0695742629468441
18,0.07158484943211078,0.06433655321598053
19,0.06335597950965166,0.060260385274887085
20,0.05966554395854473,0.053483329713344574
21,0.05785735845565796,0.058061547577381134
22,0.05225487668067217,0.06140335090458393
23,0.06230064313858748,0.049712708219885826
24,0.0494613578543067,0.04826634004712105
25,0.04662495926022529,0.04982852190732956
26,0.046635082736611363,0.044248693622648716
27,0.04003737773746252,0.0420741681009531
28,0.04317630771547556,0.03830753266811371
29,0.04251513220369816,0.041091836988925934
