epoch,train_loss,val_loss
0,0.7331743091344833,0.7069797962903976
1,0.6958145380020142,0.6948986947536469
2,0.689215674996376,0.6854526400566101
3,0.6839280247688293,0.681522861123085
4,0.6822712659835816,0.6804259270429611
5,0.6802302777767182,0.6811981350183487
6,0.6766368567943573,0.6762942373752594
7,0.6771474421024323,0.6774524003267288
8,0.675298997759819,0.6718959808349609
9,0.673398694396019,0.6749849021434784
10,0.6711084008216858,0.6690573990345001
11,0.6685576885938644,0.6651923358440399
12,0.664599084854126,0.6610753834247589
13,0.6604384481906891,0.6588776409626007
14,0.6560883611440659,0.6622299402952194
15,0.6559771060943603,0.6545155644416809
16,0.6502257764339447,0.6544903814792633
17,0.6489388048648834,0.6526786983013153
18,0.6428325086832046,0.6463397592306137
19,0.6351840078830719,0.640124574303627
