epoch,train_loss,val_loss
0,0.6989913433790207,0.6946523189544678
1,0.6952403515577317,0.6938646584749222
2,0.6930392891168594,0.6930814981460571
3,0.694790729880333,0.6929448992013931
4,0.6933600664138794,0.6929729729890823
5,0.6933309763669968,0.6922383606433868
6,0.6924607515335083,0.6925967782735825
7,0.6925319314002991,0.6909212023019791
8,0.6931250482797623,0.6915104240179062
9,0.6917667031288147,0.6910140663385391
10,0.6908896416425705,0.6907166391611099
11,0.690670320391655,0.6898291260004044
12,0.6893651127815247,0.688872292637825
13,0.6882875114679337,0.6894697397947311
14,0.6862825453281403,0.687113344669342
15,0.6856903076171875,0.6841651350259781
16,0.6861458420753479,0.6843432486057281
17,0.6866034358739853,0.6844847202301025
18,0.6800336509943008,0.680686816573143
19,0.6781553894281387,0.6790396124124527
