epoch,train_loss,val_loss
0,0.16232962645590304,0.12597423791885376
1,0.14657938219606875,0.13864591345191002
2,0.1477767389267683,0.13411007449030876
3,0.14261279180645942,0.12283756956458092
4,0.14415886923670768,0.12988248467445374
5,0.1462732270359993,0.13110437989234924
6,0.1497228167951107,0.11213116720318794
7,0.13614452369511126,0.11555507965385914
8,0.13659259639680385,0.10312826186418533
9,0.13219708018004894,0.1136464960873127
10,0.1405719392001629,0.09284433722496033
11,0.12277747690677643,0.09328966960310936
12,0.11102127768099308,0.08164143934845924
13,0.11058101058006287,0.07012713514268398
14,0.10851987265050411,0.08791055530309677
15,0.10498082414269447,0.05849958956241608
16,0.10006777979433537,0.05605950020253658
17,0.09337316490709782,0.048157086595892906
18,0.09346046820282936,0.04219133220613003
19,0.0885482121258974,0.041386145167052746
20,0.08073889669030905,0.038273803889751434
21,0.08371486067771912,0.046024441719055176
22,0.07286081444472074,0.03797303885221481
23,0.08281712904572487,0.03938969783484936
24,0.07945054210722446,0.031779815442860126
25,0.07502989582717419,0.03771005757153034
26,0.07453697100281716,0.030865805223584175
27,0.07552220597863198,0.028465960174798965
28,0.07050976045429706,0.03679599426686764
29,0.0762870442122221,0.028056558221578598
