,Device,Qubits,sim_iter_num,Dataset,Diff_mae_HQCNN-EZ,%_mae_improve_HQCNN-EZ,Diff_mae_HQCNN-EM,%_mae_improve_HQCNN-EM,Diff_mse_HQCNN-EZ,%_mse_improve_HQCNN-EZ,Diff_mse_HQCNN-EM,%_mse_improve_HQCNN-EM,Diff_rmse_HQCNN-EZ,%_rmse_improve_HQCNN-EZ,Diff_rmse_HQCNN-EM,%_rmse_improve_HQCNN-EM,Diff_r-squared_HQCNN-EZ,%_r-squared_improve_HQCNN-EZ,Diff_r-squared_HQCNN-EM,%_r-squared_improve_HQCNN-EM,Diff_adj r-squared_HQCNN-EZ,%_adj r-squared_improve_HQCNN-EZ,Diff_adj r-squared_HQCNN-EM,%_adj r-squared_improve_HQCNN-EM
10,noiseless,8,0,Train,0.34069611902814356,69.50567428677546,0.3635757163888774,74.17335834054177,0.3053892986850936,88.3703582083448,0.3189374952305528,92.29079349194606,0.3873861735963071,65.89773938335581,0.4246376755644661,72.2345421286557,2.0680771677002645,-154.30664980340018,2.1598247045649126,-161.15226236680414,2.2498861494761115,-167.87206956633642,2.3496994038673225,-175.31949422322649
11,noiseless,8,0,Test,0.29061177819967265,62.77131824380642,0.3096163849812001,66.87625930218987,0.22960412904608568,82.0616471055727,0.23851217832650634,85.2454278132019,0.3049237304147263,57.64630725140098,0.3257752482087546,61.58831924167064,2.2920617300130792,-127.82695087535927,2.3809878261140103,-132.78630758420599,3.9590157154771366,-220.79200605743873,4.112615336015108,-229.35816764544668
12,noiseless,8,1,Train,0.24858866330003368,51.045925507923165,0.3297038321662694,67.70235228355206,0.2442421665608368,73.12052724269206,0.29578466874850534,88.5511753917748,0.27830966598749146,48.1545828859407,0.3823945411960738,66.16388821358873,1.653992625900636,-131.06032761081195,2.0030352164544523,-158.71803028237022,1.7993985710347573,-142.58211465352068,2.1791262244944036,-172.67126371378734
13,noiseless,8,1,Test,0.27490768448915337,59.827276206110746,0.314024017425254,68.34003807774411,0.2248768614316292,78.83476130179564,0.24918251392216648,87.3555593073231,0.288377565740625,53.99430611521618,0.344172073143162,64.44097766715613,2.2448709881407884,-121.50431055627963,2.4875062409474817,-134.63701584966594,3.877504434061362,-209.8710818699376,4.296601688909287,-232.55484555851393
14,noiseless,8,2,Train,0.37267061792779715,62.86285597425765,0.4288266206067055,72.33536745939486,0.388462710064558,83.97032481065557,0.4196375387658323,90.70909387172583,0.4078444416423572,59.96292319693603,0.47284123642200443,69.51901227277212,2.630645096755296,-123.3407569334348,2.8417590805185364,-133.23907373364023,2.8619105997667504,-134.18390040011036,3.091584054630056,-144.95239889703714
15,noiseless,8,2,Test,0.38749728524126115,67.48877438173253,0.36135678328573706,62.9359929664945,0.3595516033185922,86.12925727162668,0.3520398424253457,84.32984272148744,0.40547525137668133,62.75655396130306,0.390342728591679,60.414450517249904,3.5892841882036635,-113.32233556426903,3.5142967751290346,-110.9548025571397,6.1996726887154185,-195.73857961101012,6.070148975222878,-191.64920441687767
16,noiseless,8,3,Train,0.2079514040565118,47.06704117135835,0.2512134488299489,56.858830997192655,0.20329586896461987,71.2630022738334,0.22615492812430218,79.27597958208177,0.24779104578960864,46.3930995802158,0.2909646838898602,54.47635733169168,1.376706867934652,-147.7363130030921,1.5315069821717788,-164.34812679040894,1.497736043137698,-160.72412073962766,1.6661449586264405,-178.7963137609943
17,noiseless,8,3,Test,0.2598924064077437,61.16094818257123,0.19192136214114724,45.165199889016264,0.18216985723507834,78.91872981220158,0.1516997527534178,65.71862097183146,0.2598545431978482,54.085655631601995,0.19914508067263276,41.44969767100384,1.8185411554452515,-139.42431660202715,1.514368226665316,-116.10391904215112,3.1411165412236164,-240.82381958531963,2.615726936967364,-200.54313289098832
18,noiseless,8,4,Train,0.37062817863887176,71.81660259463845,0.29568792346864936,57.2954333093838,0.33949643132683127,90.38515644395059,0.2993275022580183,79.6908615911856,0.4228330959224438,68.99218879693471,0.3366766129831872,54.93433856158949,2.2990485297480108,-148.93944453753886,2.0270270626701974,-131.3170561083148,2.5011626862093737,-162.03302207930048,2.205227244003841,-142.86141268926553
19,noiseless,8,4,Test,0.31965887220576406,65.22086597780525,0.2905682990327477,59.285437497304514,0.27611897968582483,85.80183505543322,0.26819011219609595,83.33800087313912,0.3535282583242863,62.3195475815818,0.3357231725366795,59.18088789934196,2.756404028522968,-124.58191533267917,2.6772527788871012,-121.00449555728608,4.761061503812399,-215.18694466553674,4.624345708986811,-209.00776505349415
20,FakeGuadalupeV2,4,0,Train,0.2863670620275661,67.70084229861308,0.32566444303141906,76.99124663231491,0.23741908551465568,88.91217047458152,0.2507448449451353,93.90259570352939,0.3446779548704193,66.70160735798426,0.3891463854001954,75.30707733687522,1.2180156512488733,-329.27457734021056,1.2863799258223239,-347.7559635130911,1.2693005207751415,-343.13877007032465,1.340543291120106,-362.39831987153707
21,FakeGuadalupeV2,4,0,Test,0.38635862637311225,76.70179659130754,0.4296680830419064,85.29980090422762,0.29265053851869777,92.84781220323751,0.30472460117634875,96.67849130549406,0.41127712014249007,73.25642545065732,0.4591021679605564,81.77499329353776,2.1918353361924385,-161.0843816730933,2.282265230216878,-167.73033874986672,2.776324759177088,-204.04021678591812,2.890869291608045,-212.45842908316445
22,FakeGuadalupeV2,4,1,Train,0.309294062834233,74.75192567692282,0.28132777432911094,67.9928760506948,0.23934131980646717,92.54885792395447,0.22785467247435887,88.10718402986268,0.36972341336793957,72.70321983081975,0.3331636988236285,65.51403768177937,1.2278771644786055,-375.80330340035397,1.1689479667666531,-357.7674706578434,1.2795772556145466,-391.62660038563195,1.218166828525249,-372.83136415922627
23,FakeGuadalupeV2,4,1,Test,0.3458606900181621,73.63055382030977,0.366405975073576,78.00445568509475,0.26567174247287184,92.30915663749542,0.2702062876841804,93.8847101393257,0.3876984849965342,72.26763017247791,0.4038102415583863,75.2708878835606,1.9897749579663033,-172.19209534542355,2.023736885656634,-175.13110885926574,2.520381613423984,-218.10998743753646,2.5634000551650695,-221.8327378884033
24,FakeGuadalupeV2,4,2,Train,0.26239940220722924,65.85835111157277,0.2705071878712624,67.89328484430122,0.2165255602539286,86.95481822663027,0.21914101051782497,88.00516074513565,0.3187759050313206,63.88188574500362,0.3261839216005977,65.36643354364969,1.1108269611645694,-400.332581797558,1.1242448350881555,-405.16826935093883,1.157598622687288,-417.1886905048236,1.1715814597234462,-422.22798595518884
25,FakeGuadalupeV2,4,2,Test,0.37382917003706095,74.72820035556977,0.40268557821400464,80.49657699556008,0.28105779989485513,91.4530820003986,0.2891972390027563,94.10156495461872,0.39229833877335407,70.76488755006847,0.4197308185247246,75.71330601876559,2.1050103664261255,-161.7076800949878,2.1659715057556013,-166.39073751558072,2.6663464641397585,-204.82972812031787,2.7435639072904277,-210.76160085306887
26,FakeGuadalupeV2,4,3,Train,0.2939501574775204,68.34335626841349,0.3301790451817215,76.76656583844375,0.24848379293226755,87.86757722795954,0.26478375584738406,93.631487354071,0.34655453215554155,65.16837245829524,0.3975829454074823,74.76408779946917,1.274780198134085,-282.7836302676615,1.3584028348835746,-301.3335832926515,1.3284551538449936,-294.69030943682617,1.415598743720778,-314.02131311550005
27,FakeGuadalupeV2,4,3,Test,0.3749259445816278,72.22622514925042,0.44908428881317375,86.51218573578731,0.28876443068029556,88.87241854085944,0.3174268891082703,97.69380279452189,0.3798710328030105,66.64197029328537,0.4834538585906002,84.81383127488006,2.162729944746455,-150.8682668281284,2.3774002799611917,-165.8432947977243,2.7394579300121764,-191.09980464896267,3.0113736879508424,-210.06817341045073
28,FakeGuadalupeV2,4,4,Train,0.28767336819320916,69.34971277362911,0.30266279626637693,72.96322951327042,0.23006474706002916,87.36997057250258,0.2423990328868058,92.05407017267787,0.33078259378637964,64.46124731015811,0.3685002495986462,71.81147427174999,1.1802861682846084,-336.3539502991499,1.2435639504874372,-354.38663811843,1.229982428001855,-350.51622189069303,1.2959245378763815,-369.30818077604806
29,FakeGuadalupeV2,4,4,Test,0.36285053947940465,76.68895464863962,0.38566551499534396,81.51093073047761,0.2728492884096718,93.08836845590419,0.2814479699877491,96.02199252229073,0.3990618583263216,73.71001798384829,0.43341354029892515,80.05505708779974,2.0435319026521155,-170.96962688845318,2.107932584171082,-176.35763207514503,2.588473743359346,-216.56152739204072,2.670047939950037,-223.38633396185034
30,FakeGuadalupeV2,8,0,Train,0.35219927729689515,59.86348199432959,0.43042628814466294,73.1597649716736,0.38890134156421563,82.36684819573159,0.43035281305432893,91.14600808750095,0.39859563400557385,58.00815340537117,0.48267504369536346,70.24434186159033,2.633615481747114,-119.8502534141529,2.9143222456232056,-132.6246227246257,2.8651421175051017,-130.38653942858392,3.170526399084586,-144.28393021690047
31,FakeGuadalupeV2,8,0,Test,0.3825226796790957,69.02498928306807,0.3865065603982657,69.74386776676063,0.3560598585404862,87.5569532037466,0.3623336400429755,89.09970839012358,0.41275299983373304,64.72529688820417,0.4271593586545401,66.98441033409152,3.554427260281155,-116.17444928611303,3.617056336439595,-118.22144529959434,6.139465267758358,-200.66495785783155,6.247642762941119,-204.20067824475385
32,FakeGuadalupeV2,8,1,Train,0.3190064493659884,53.33600102929663,0.34310339187271893,57.36486800956061,0.3577419205929484,76.22744083155764,0.3705008845459305,78.94611346624885,0.35104504730889075,51.24288855106124,0.3707240901457439,54.11548569097505,2.422605838164656,-111.22420491893506,2.509008741436921,-115.19104676656549,2.6355821755857245,-121.00215699972054,2.72958093848632,-125.31773219659318
33,FakeGuadalupeV2,8,1,Test,0.37282731528393925,65.8796494436914,0.3551773242652416,62.7608457151863,0.3355296854621394,82.52565750208369,0.3351839857025041,82.44063045023603,0.37108775542472133,58.197676502476206,0.37044006072486607,58.09609857093976,3.349481363972912,-109.50615534030746,3.3460303581376647,-109.39332999810978,5.785467810498666,-189.14699558780376,5.779506982237784,-188.95211545128052
34,FakeGuadalupeV2,8,2,Train,0.22515559654682876,46.37216193029823,0.31642425757832826,65.16949672199168,0.23134357472711503,69.73951330905749,0.2872001037098929,86.57770365424898,0.2591252717719705,44.990467470680585,0.3649461197071264,63.36354773487063,1.5666441713815673,-125.69125443662203,1.944901080689272,-156.0386596092197,1.7043711315030237,-136.74103504643494,2.1158813954751414,-169.75634397046974
35,FakeGuadalupeV2,8,2,Test,0.26823315490037203,58.0171451042146,0.2614563271403313,56.55135986358473,0.21429298841761346,75.91863056385219,0.22266343321662008,78.88406919552826,0.27057012138517117,50.927228083031814,0.2871500083725108,54.047926266084836,2.139215700531068,-117.68323708616076,2.222775069723157,-122.28003256263442,3.6950089372809356,-203.27104587609583,3.8393387567945445,-211.21096533545946
36,FakeGuadalupeV2,8,3,Train,0.1911002519156318,41.11889254876907,0.25911169417086055,55.752861673070406,0.197850659940231,64.29780828572127,0.2376905852960323,77.24504780172087,0.22326590418275705,40.24868895640973,0.29010451827405837,52.29784889726762,1.3398322541050884,-123.62454149511184,1.6096257286831717,-148.51802684814666,1.4576197050154258,-134.49263305512167,1.7511312872487252,-161.57455668095076
37,FakeGuadalupeV2,8,3,Test,0.2329648667946458,51.58745389702477,0.19861255823634566,43.980520892960286,0.1938901876557403,72.79943410411452,0.18328667350001357,68.81816078964198,0.24692103083699624,47.84583823328624,0.22789567410843448,44.15929870573076,1.9355413197363531,-116.68805872396877,1.8296899611350672,-110.30659353770183,3.3432077340900648,-201.5521014323097,3.160373569233298,-190.52957065603042
38,FakeGuadalupeV2,8,4,Train,0.401572113801958,66.36679866436104,0.38616445305757224,63.82041388472538,0.42653557320818486,87.37794340364897,0.41524880109561524,85.06579174078958,0.4504545752127419,64.47246617572361,0.4286749163428888,61.35519665050626,2.8884721369146273,-125.27407010597067,2.812038824406481,-121.9591299937891,3.142403753346682,-136.28717517023182,3.059251028749908,-132.68081175148484
39,FakeGuadalupeV2,8,4,Test,0.4169300843030214,72.78396464598356,0.3629419326782226,63.35919088390251,0.3781910353111984,89.0566679524421,0.3618917227031514,85.21849534850011,0.4360875973290727,66.91929255962336,0.401119317002949,61.55327757597551,3.7753554444869457,-116.54946119650673,3.6126448224714087,-111.52640161822207,6.521068495022906,-201.31270570305708,6.240022875177888,-192.63651188601995
40,AerSim with backend noise,4,0,Train,0.26078754913993185,62.13118438273481,0.3264477359969169,77.77435902688616,0.22790515469645034,84.65041503921614,0.25250479956163635,93.78741832652156,0.3155871588950234,60.821453624740165,0.3895449458559389,75.07494900009546,1.1692069524184765,-306.7028026019129,1.295408906216799,-339.80771430614044,1.2184367188360963,-319.6166048167302,1.3499524391101376,-354.1154075400831
