epoch,train_loss,val_loss
0,0.6257880359888077,0.7334606051445007
1,0.5437084063887596,0.6578519940376282
2,0.48119823932647704,0.5823693573474884
3,0.4152694642543793,0.5030341744422913
4,0.3468039780855179,0.4465320259332657
5,0.29435022324323656,0.39259615540504456
6,0.26888896375894544,0.3713480979204178
7,0.2522581644356251,0.3635861799120903
8,0.24713393226265906,0.3561120256781578
9,0.2428618147969246,0.34744076430797577
10,0.23780469298362733,0.3374822735786438
11,0.23671334832906724,0.3376028388738632
12,0.23402445167303085,0.332930326461792
13,0.23149720430374146,0.32637667655944824
14,0.22902872413396835,0.31655948609113693
15,0.2310142584145069,0.31982292979955673
16,0.22697488516569136,0.3158903270959854
17,0.2262691617012024,0.305148720741272
18,0.2268515408039093,0.30580727756023407
19,0.22420950569212436,0.2982296496629715
20,0.22075167447328567,0.30054937303066254
21,0.2212608464062214,0.2945478707551956
22,0.22075497061014177,0.2902597412467003
23,0.21718087270855904,0.28981810063123703
24,0.21649491861462594,0.28514763712882996
25,0.21663458347320558,0.2834421470761299
26,0.21574243381619454,0.2801012098789215
27,0.2163436308503151,0.28136229515075684
28,0.21422450244426727,0.2770517021417618
29,0.21475703567266463,0.27704401314258575
