epoch,train_loss,val_loss
0,0.693601417541504,0.684539794921875
1,0.6829010993242264,0.6745995432138443
2,0.6689008474349976,0.6617486327886581
3,0.6543658584356308,0.6498390138149261
4,0.646259343624115,0.6312996447086334
5,0.6215852946043015,0.6090685725212097
6,0.6022646993398666,0.5974971354007721
7,0.5849886208772659,0.5690211802721024
8,0.5660360515117645,0.5689851567149162
9,0.5438353955745697,0.5390902832150459
10,0.526838468015194,0.5321740955114365
11,0.4995138689875603,0.4893088936805725
12,0.4905352681875229,0.5308346301317215
13,0.47774348258972166,0.45782575756311417
14,0.4468214437365532,0.496852844953537
15,0.4383432298898697,0.4657338485121727
16,0.4361829698085785,0.5005805343389511
17,0.4099054977297783,0.4808913990855217
18,0.411851792037487,0.4497780501842499
19,0.40151029974222185,0.4403285011649132
