epoch,train_loss,val_loss
0,0.6994187206029892,0.6948329359292984
1,0.6953395634889603,0.6939476728439331
2,0.6926237493753433,0.6923364400863647
3,0.6929136782884597,0.6909991204738617
4,0.6898385912179947,0.6884438395500183
5,0.6864908576011658,0.6859028041362762
6,0.682937690615654,0.6817130744457245
7,0.6792207300662995,0.6763338148593903
8,0.6752137422561646,0.6751005798578262
9,0.6662989348173142,0.6580127477645874
10,0.6514614641666412,0.6455961465835571
11,0.6385037958621979,0.6336540877819061
12,0.6209266513586045,0.6198414266109467
13,0.6027241975069046,0.6033483594655991
14,0.5878388792276382,0.5963969975709915
15,0.5714760184288025,0.5748378187417984
16,0.558542662858963,0.5649923235177994
17,0.5423161819577217,0.5534939020872116
18,0.5214916437864303,0.5196209326386452
19,0.5145870462059975,0.5084695965051651
