epoch,train_loss,val_loss
0,0.7003585398197174,0.6931582391262054
1,0.6939494520425796,0.6929544657468796
2,0.6933589994907379,0.6923039704561234
3,0.69335076212883,0.692050039768219
4,0.6932509183883667,0.6918138563632965
5,0.6921710848808289,0.6906073987483978
6,0.6912903815507889,0.6896818429231644
7,0.6901987046003342,0.6894377619028091
8,0.6897913008928299,0.6870519667863846
9,0.6877070158720017,0.6847653985023499
10,0.681912437081337,0.6808984875679016
11,0.6817166358232498,0.676369696855545
12,0.6780147075653076,0.6697993576526642
13,0.6708552598953247,0.6671720445156097
14,0.6667234390974045,0.6584235578775406
15,0.6524938136339188,0.6507800072431564
16,0.6429773151874543,0.6383462399244308
17,0.6261512726545334,0.6147497296333313
18,0.6142631888389587,0.6060771048069
19,0.5995449185371399,0.5922334939241409
