epoch,train_loss,val_loss
0,0.22298724055290223,0.10767044872045517
1,0.19289918392896652,0.16716614365577698
2,0.1950165018439293,0.1864800825715065
3,0.1842332437634468,0.12604055181145668
4,0.1785350814461708,0.1382717527449131
5,0.16897430792450904,0.14603816717863083
6,0.1536530427634716,0.11261145770549774
7,0.13840410746634008,0.10184233263134956
8,0.1234655275940895,0.10131634399294853
9,0.10030725300312042,0.06424691155552864
10,0.08469925187528134,0.07212114334106445
11,0.06871928032487631,0.041355524212121964
12,0.05691730808466673,0.035011982545256615
13,0.047074914909899235,0.02901591081172228
14,0.04392537451349199,0.026660862378776073
15,0.038940067030489446,0.02737224567681551
16,0.03800357114523649,0.02026941068470478
17,0.03590778335928917,0.017845529597252607
18,0.036374597903341056,0.017464458476752043
19,0.035812819749116896,0.02919903304427862
20,0.02825731486082077,0.013852745294570923
21,0.028880322445183994,0.02084581321105361
22,0.028399050515145064,0.019667817279696465
23,0.024816702585667372,0.01856195740401745
24,0.024903214909136294,0.015684425830841064
25,0.02412456306628883,0.02568376250565052
26,0.023418920952826737,0.027644350193440914
27,0.021221774723380805,0.014284111093729734
28,0.02010105028748512,0.02970313373953104
29,0.023936812952160835,0.028999170288443565
