epoch,train_loss,val_loss
0,0.559458515048027,0.41777798533439636
1,0.5436219215393067,0.4145517647266388
2,0.528801292181015,0.3954492062330246
3,0.5185213401913643,0.38166259229183197
4,0.5092044413089752,0.38282860815525055
5,0.49638997465372087,0.3687402307987213
6,0.4889406383037567,0.3685721233487129
7,0.4826824054121971,0.3644722029566765
8,0.4754749029874802,0.3567589819431305
9,0.47002493739128115,0.3560928851366043
10,0.4712741166353226,0.35001276433467865
11,0.4637680262327194,0.3503236174583435
12,0.4662465572357178,0.3463231772184372
13,0.46090174466371536,0.3514929860830307
14,0.4622068017721176,0.34844475984573364
15,0.45581739842891694,0.3566398397088051
16,0.45817549526691437,0.3514610081911087
17,0.45492435693740846,0.35255175083875656
18,0.45525791943073274,0.3514871299266815
19,0.4543547540903091,0.3503909260034561
20,0.44892020523548126,0.34917281568050385
21,0.45250252783298495,0.35217559337615967
22,0.4451593190431595,0.36200539767742157
23,0.45055619478225706,0.3492140620946884
24,0.4488874077796936,0.3473756015300751
25,0.44796847403049467,0.35840795934200287
26,0.4437443405389786,0.3482440263032913
27,0.4438175976276398,0.3594604730606079
28,0.4479625388979912,0.3539397791028023
29,0.44512447863817217,0.34683822095394135
