epoch,train_loss,val_loss
0,0.12375441156327724,0.2090347409248352
1,0.12066462635993958,0.17837286740541458
2,0.11543753072619438,0.1791437529027462
3,0.1153642874211073,0.17867082357406616
4,0.11413648389279843,0.18231750652194023
5,0.11246830895543099,0.18009158968925476
6,0.11084633208811283,0.17550144344568253
7,0.10993700250983238,0.1704283058643341
8,0.10611744411289692,0.18257390707731247
9,0.10493033342063426,0.1684755478054285
10,0.10053820414468646,0.16914649680256844
11,0.10060628596693277,0.17224280908703804
12,0.09297471232712269,0.15339910238981247
13,0.0892303716391325,0.16189981997013092
14,0.08570835962891579,0.14561428874731064
15,0.08135886937379837,0.14415628463029861
16,0.07753350362181663,0.14640698954463005
17,0.07382734287530184,0.12451862916350365
18,0.07091688178479671,0.13163060694932938
19,0.07064269669353962,0.14053072780370712
20,0.06522175632417201,0.1279313787817955
21,0.061869495920836924,0.13021493330597878
22,0.06619116365909576,0.12003914266824722
23,0.06015543378889561,0.13531218469142914
24,0.059276537597179414,0.12299301289021969
25,0.05808318126946688,0.12383623234927654
26,0.05608505830168724,0.13234775513410568
27,0.055669053457677364,0.12101104855537415
28,0.055991307646036145,0.11108213663101196
29,0.06039290372282267,0.11332439631223679
