epoch,train_loss,val_loss
0,0.7022107899188995,0.6926264762878418
1,0.6925042480230331,0.6918167173862457
2,0.6921361565589905,0.6906024217605591
3,0.6917479664087296,0.6890663951635361
4,0.6891708463430405,0.6883376687765121
5,0.6829929143190384,0.6792290657758713
6,0.6816233575344086,0.6792755126953125
7,0.6782092690467835,0.6711252629756927
8,0.6638649880886078,0.6673565059900284
9,0.6522110253572464,0.637406051158905
10,0.6322217971086502,0.6297159194946289
11,0.6269661068916321,0.5981093645095825
12,0.6212464973330498,0.6404325664043427
13,0.5909842103719711,0.5548058822751045
14,0.5619650021195411,0.5597640126943588
15,0.5364008858799935,0.5259853973984718
16,0.5145388916134834,0.5150097832083702
17,0.4989944711327553,0.5228114947676659
18,0.48107996881008147,0.4827122911810875
19,0.4837914854288101,0.4769745171070099
