epoch,train_loss,val_loss
0,0.6884215652942658,0.6720179319381714
1,0.682452529668808,0.6752893179655075
2,0.6784308671951294,0.6815271079540253
3,0.6708009749650955,0.6631097048521042
4,0.6640229642391204,0.6532663255929947
5,0.6715091407299042,0.6557275801897049
6,0.6576257586479187,0.6716615408658981
7,0.6511804103851319,0.6681029349565506
8,0.6399392902851104,0.652324765920639
9,0.648381981253624,0.6347560733556747
10,0.6492020875215531,0.6392015218734741
11,0.6489995390176773,0.638208732008934
12,0.6497432827949524,0.6383571624755859
13,0.6412175297737122,0.6597865670919418
14,0.6450788766145706,0.6578717678785324
15,0.6505839705467225,0.6558952480554581
16,0.6412460058927536,0.6333613097667694
17,0.6446830630302429,0.6644327342510223
18,0.6432533591985703,0.6507564336061478
19,0.640933734178543,0.6317242830991745
