epoch,train_loss,val_loss
0,0.7039470851421357,0.6879725903272629
1,0.6863889515399932,0.6828194558620453
2,0.6848428845405579,0.6819969713687897
3,0.6801336973905563,0.6799086481332779
4,0.6787898182868958,0.6779447495937347
5,0.6781547695398331,0.6757627427577972
6,0.6771912097930908,0.6721941381692886
7,0.6709565490484237,0.6711520999670029
8,0.6719891607761384,0.6704573929309845
9,0.6687226265668869,0.6647467017173767
10,0.665000832080841,0.6675155311822891
11,0.6652963757514954,0.6609722673892975
12,0.6601314544677734,0.6585214585065842
13,0.6561075419187545,0.6563808172941208
14,0.6538626372814178,0.6630646735429764
15,0.6557055830955505,0.6501601785421371
16,0.6542661726474762,0.6537599265575409
17,0.6449215441942215,0.6508909463882446
18,0.6494987726211547,0.6472299546003342
19,0.6448744863271714,0.6465566158294678
