epoch,train_loss,val_loss
0,0.7445876866579055,0.7215438932180405
1,0.7149999111890792,0.7075639963150024
2,0.694847360253334,0.6860256493091583
3,0.6709017157554626,0.6854540854692459
4,0.6716840267181396,0.6831060945987701
5,0.6569778174161911,0.65047188103199
6,0.644234573841095,0.6556244194507599
7,0.6310165405273438,0.6603392660617828
8,0.6167642205953598,0.6570644080638885
9,0.60091512799263,0.6516055315732956
10,0.6056634247303009,0.6383894681930542
11,0.59938894957304,0.6124780923128128
12,0.585050705075264,0.613251730799675
13,0.5640351980924606,0.5918283462524414
14,0.5576643243432045,0.5893184840679169
15,0.5579781457781792,0.5648279339075089
16,0.5436660796403885,0.5461721122264862
17,0.5369778916239738,0.5531924664974213
18,0.5292465507984161,0.556212991476059
19,0.5288879305124283,0.5375424101948738
