epoch,train_loss,val_loss
0,0.21561579629778863,0.16139785200357437
1,0.17336381897330283,0.09700542315840721
2,0.16008784398436546,0.09606977552175522
3,0.1510993879288435,0.09826504066586494
4,0.14147575423121453,0.09050179645419121
5,0.13306193426251411,0.07603724300861359
6,0.12142857946455479,0.084246426820755
7,0.11358460038900375,0.07267448119819164
8,0.10320737510919571,0.0626931730657816
9,0.09339457247406244,0.05795878544449806
10,0.08581174034625291,0.06036694906651974
11,0.075433121714741,0.046494961716234684
12,0.06728313155472279,0.04606892354786396
13,0.061948010511696336,0.03880962356925011
14,0.05460895970463753,0.04006482847034931
15,0.05055175423622131,0.03583656856790185
16,0.04533188929781318,0.03216972574591637
17,0.04259122270159423,0.03535577189177275
18,0.040228485502302645,0.03054988430812955
19,0.03771644709631801,0.03332874458283186
20,0.03537466647103429,0.03132137190550566
21,0.03450260115787387,0.030905152671039104
22,0.03290883456356823,0.03121737204492092
23,0.03158766571432352,0.02670703176409006
24,0.029852324817329644,0.034722491167485714
25,0.031325965141877535,0.027783566154539585
26,0.030176963284611703,0.03447925020009279
27,0.02793772052973509,0.026594413444399834
28,0.02926698885858059,0.029046679846942425
29,0.027485737251117824,0.026134435087442398
