epoch,train_loss,val_loss
0,0.16328199151903391,0.12641501054167747
1,0.14655643105506896,0.14016807824373245
2,0.14769531078636647,0.1357041299343109
3,0.14134345650672914,0.12308425828814507
4,0.14265092238783836,0.13093944638967514
5,0.14322736337780953,0.13090010732412338
6,0.14758422523736953,0.11272689700126648
7,0.1323754906654358,0.11842852085828781
8,0.13349213898181916,0.10522964224219322
9,0.12979402020573616,0.11759264767169952
10,0.13769993484020232,0.09480005130171776
11,0.12251025885343551,0.09830987453460693
12,0.11005146875977516,0.07989933714270592
13,0.10765615329146386,0.06926348060369492
14,0.10418737344443799,0.07418400049209595
15,0.09599583894014359,0.054813310503959656
16,0.0911109946668148,0.05301322601735592
17,0.0898008031770587,0.045180512592196465
18,0.08805093728005886,0.03859994374215603
19,0.07982951458543538,0.037142873741686344
20,0.07659657001495361,0.035067565739154816
21,0.07848735637962818,0.03893423639237881
22,0.06997933071106673,0.03872659336775541
23,0.08092430159449578,0.03282064478844404
24,0.07304760180413723,0.02713347878307104
25,0.07038619760423899,0.025216005742549896
26,0.06743486672639847,0.02742283884435892
27,0.06378711834549904,0.020743967965245247
28,0.06270406693220139,0.023326536640524864
29,0.06527659334242344,0.02442414965480566
