epoch,train_loss,val_loss
0,0.7014701128005981,0.6916492134332657
1,0.6921264559030533,0.6911463141441345
2,0.6906414568424225,0.688986673951149
3,0.6881872892379761,0.6851695477962494
4,0.6827114403247834,0.6791384369134903
5,0.6692505806684494,0.666734516620636
6,0.6623853534460068,0.6516234129667282
7,0.6407618969678879,0.6300597786903381
8,0.6093895018100739,0.6189683526754379
9,0.5802439734339714,0.5697788596153259
10,0.5454407051205635,0.5487299337983131
11,0.5238272920250893,0.532078430056572
12,0.5035892009735108,0.5307798609137535
13,0.49619615375995635,0.5074315592646599
14,0.46099473237991334,0.5119787827134132
15,0.45662100464105604,0.47743961960077286
16,0.42579098269343374,0.46073947846889496
17,0.41558629646897316,0.468478549271822
18,0.4053416088223457,0.43146347254514694
19,0.3995610073208809,0.43685927242040634
