epoch,train_loss,val_loss
0,0.698793289065361,0.6935522258281708
1,0.693750512599945,0.6921037137508392
2,0.6917162388563156,0.6906215995550156
3,0.6891237229108811,0.6881868839263916
4,0.6874220311641693,0.6867723017930984
5,0.6839458525180817,0.683103397488594
6,0.6796303540468216,0.6809373497962952
7,0.676000115275383,0.673380509018898
8,0.6681159913539887,0.6712762415409088
9,0.6592825442552567,0.6571646481752396
