epoch,train_loss,val_loss
0,0.12024708613753318,0.21712753176689148
1,0.12823555283248425,0.19205474108457565
2,0.11209364980459213,0.16408628597855568
3,0.11620623283088208,0.17904474586248398
4,0.11212236508727073,0.1767234019935131
5,0.11153824664652348,0.17701710760593414
6,0.10935795716941357,0.16998296976089478
7,0.11180387437343597,0.16861198097467422
8,0.10527365282177925,0.16060572862625122
9,0.10478131659328938,0.17510056495666504
10,0.09871145002543927,0.16017434746026993
11,0.09932980574667453,0.16892994195222855
12,0.0940455760806799,0.14312447607517242
13,0.0926088772714138,0.14869901537895203
14,0.09119303934276105,0.143563412129879
15,0.09323301110416651,0.1334166880697012
16,0.09006001390516757,0.13729893043637276
17,0.0853976035490632,0.13987964019179344
18,0.0858726879581809,0.13147148117423058
19,0.0839506672695279,0.14373283833265305
20,0.08097538873553276,0.13668695837259293
21,0.07949678283184766,0.11652646586298943
22,0.08129206206649542,0.13662588596343994
23,0.07589246314018964,0.13074785843491554
24,0.07591231409460306,0.12069385498762131
25,0.07390489000827075,0.12562186643481255
26,0.0713695079088211,0.10836118087172508
27,0.07065811939537525,0.12683123350143433
28,0.06700230538845062,0.09582026302814484
29,0.06564377769827842,0.09604256972670555
