epoch,train_loss,val_loss
0,0.5828512489795685,0.4441407769918442
1,0.5772280871868134,0.4357430934906006
2,0.5576172977685928,0.4121590852737427
3,0.5427319139242173,0.39889366924762726
4,0.522225695848465,0.3840600624680519
5,0.5009625524282455,0.3682086318731308
6,0.48590378761291503,0.35954639315605164
7,0.4751136347651482,0.3522559404373169
8,0.46300476491451265,0.3453504890203476
9,0.4647445946931839,0.3498464673757553
10,0.459331701695919,0.3461697846651077
11,0.45813433825969696,0.3463567644357681
12,0.45340066850185395,0.34142425656318665
13,0.4550666272640228,0.34752197563648224
14,0.44910269379615786,0.3431013226509094
15,0.44922237992286684,0.3383573442697525
16,0.4487567186355591,0.33541029691696167
17,0.44740946739912035,0.33910659700632095
18,0.44185456931591033,0.333220899105072
19,0.4453634887933731,0.3434002548456192
20,0.4401644766330719,0.3418905884027481
21,0.4427177295088768,0.3349810242652893
22,0.4418421611189842,0.3429673910140991
23,0.4420165985822678,0.34167756140232086
24,0.4420670703053474,0.34041108191013336
25,0.43994041085243224,0.33148232102394104
26,0.43830071240663526,0.33932746946811676
27,0.4385004460811615,0.34394554793834686
28,0.43901328146457674,0.33213310688734055
29,0.43874419033527373,0.3384288251399994
