epoch,train_loss,val_loss
0,0.7042401224374771,0.6887463629245758
1,0.6847862392663956,0.6829012185335159
2,0.682449471950531,0.6794764846563339
3,0.6809725999832154,0.6763129532337189
4,0.6730318635702133,0.6720513254404068
5,0.6735205680131913,0.6687886118888855
6,0.6683471173048019,0.6662725210189819
7,0.6642459690570831,0.6624180227518082
8,0.6606790661811829,0.6592692583799362
9,0.6571816444396973,0.6547487825155258
10,0.651288965344429,0.6492930352687836
11,0.6473285615444183,0.6428908556699753
12,0.642650431394577,0.6422773599624634
13,0.6364916414022446,0.6369174271821976
14,0.6313185721635819,0.63077013194561
15,0.6277873575687408,0.6286013275384903
16,0.622762280702591,0.6203498989343643
17,0.6187082916498184,0.6190187782049179
18,0.6115267872810364,0.6140613853931427
19,0.6083727210760117,0.6091653257608414
