epoch,train_loss,val_loss
0,0.19197283312678337,0.1517011784017086
1,0.1951104339212179,0.11967980489134789
2,0.18449684232473373,0.16202730312943459
3,0.1697191119194031,0.15007149428129196
4,0.16227762773633003,0.12445796653628349
5,0.1479033138602972,0.13778166845440865
6,0.13741589039564134,0.14373015612363815
7,0.1198839407414198,0.1202857531607151
8,0.10533327274024487,0.12161985412240028
9,0.0966267704963684,0.12737993150949478
10,0.08331781141459942,0.1086031123995781
11,0.07405227087438107,0.1245972216129303
12,0.07269848603755236,0.12635397911071777
13,0.06142788212746382,0.0932498499751091
14,0.05710729490965605,0.11718239821493626
15,0.052921006083488466,0.09091315045952797
16,0.050087402760982516,0.09886164218187332
17,0.04155971072614193,0.08187361061573029
18,0.04170210640877485,0.08349669724702835
19,0.04098666794598103,0.07218621671199799
20,0.03790720105171204,0.07207845151424408
21,0.037165875919163226,0.06677048094570637
22,0.037793674413114785,0.07327760383486748
23,0.03638077564537525,0.05182291008532047
24,0.03480890262871981,0.07416581176221371
25,0.03316312748938799,0.049873617477715015
26,0.03181796343997121,0.06037777103483677
27,0.031110434606671334,0.04630275070667267
28,0.03001099033281207,0.05201164819300175
29,0.027974371053278446,0.046203505247831345
