epoch,train_loss,val_loss
0,0.6847719997167587,0.6644570678472519
1,0.6483292698860168,0.6211479753255844
2,0.5919792830944062,0.5597038269042969
3,0.5246173441410065,0.5313588753342628
4,0.4819384664297104,0.4298606440424919
5,0.3884217903017998,0.43037906289100647
6,0.3863132134079933,0.36500195041298866
7,0.3702154092490673,0.3516033925116062
8,0.38409028202295303,0.37443648278713226
9,0.3789117239415646,0.36464353650808334
10,0.3696117829531431,0.36446455493569374
11,0.3777379598468542,0.35374803841114044
12,0.3473629325628281,0.33835145831108093
13,0.37044219933450223,0.31166019663214684
14,0.35422859750688074,0.31593383103609085
15,0.39672313034534457,0.4157099910080433
16,0.35773767456412314,0.3710799925029278
17,0.35573138371109964,0.329303503036499
18,0.35755522139370444,0.3344656899571419
19,0.3638200633227825,0.354290246963501
