epoch,train_loss,val_loss
0,0.11689241528511048,0.17926044762134552
1,0.11649551801383495,0.17841169610619545
2,0.11778886159881949,0.19687022268772125
3,0.11594397425651551,0.17504609376192093
4,0.11761187314987183,0.17073874175548553
5,0.1159330029040575,0.18984489142894745
6,0.11769444160163403,0.17684096843004227
7,0.11648017726838589,0.178265742957592
8,0.11942494586110115,0.19291134923696518
9,0.11569058690220117,0.15595711395144463
10,0.10862792432308196,0.16833627223968506
11,0.1010104089975357,0.1420133113861084
12,0.09212307371199131,0.12349450588226318
13,0.08484756089746952,0.12660133838653564
14,0.07464014198631048,0.10797038301825523
15,0.07052796743810177,0.11155585944652557
16,0.06639962047338485,0.11675393953919411
17,0.06360218673944473,0.1058163270354271
18,0.05841728635132313,0.09728571586310863
19,0.060429136455059054,0.10846989788115025
20,0.05815641470253467,0.09224375709891319
21,0.05477051194757223,0.08780933544039726
22,0.05692852381616831,0.09467001259326935
23,0.054621506854891776,0.07656620815396309
24,0.05626468472182751,0.10932908579707146
25,0.05419502258300781,0.07113784551620483
26,0.05489064315333962,0.0857658926397562
27,0.050520895048975945,0.08424211665987968
28,0.049394992925226686,0.08242105320096016
29,0.05074884220957756,0.07422118447721004
