epoch,batch,train_batch_loss
0,0,0.6272848844528198
0,1,0.6748754978179932
0,2,0.769292950630188
0,3,0.736469566822052
0,4,0.6147148609161377
0,5,0.6744039058685303
0,6,0.7042197585105896
0,7,0.7041497826576233
0,8,0.6744391918182373
0,9,0.6455583572387695
0,10,0.7617952227592468
0,11,0.703445553779602
0,12,0.7846189737319946
0,13,0.6758480072021484
0,14,0.7001774907112122
0,15,0.7667397856712341
0,16,0.6776657104492188
0,17,0.7160612940788269
0,18,0.7130080461502075
0,19,0.6955894827842712
1,0,0.7076085209846497
1,1,0.7257652282714844
1,2,0.701968252658844
1,3,0.698273241519928
1,4,0.692797839641571
1,5,0.6956058740615845
1,6,0.6906725168228149
1,7,0.6989343762397766
1,8,0.6883136034011841
1,9,0.6997923851013184
1,10,0.7223418354988098
1,11,0.6862408518791199
1,12,0.6934504508972168
1,13,0.6931071877479553
1,14,0.7022906541824341
1,15,0.6765496134757996
1,16,0.6939655542373657
1,17,0.7122872471809387
1,18,0.7113265991210938
1,19,0.7018322348594666
2,0,0.7083973288536072
2,1,0.7061616778373718
2,2,0.693114697933197
2,3,0.6972260475158691
2,4,0.6874504089355469
2,5,0.6888831853866577
2,6,0.689990222454071
2,7,0.6954604387283325
2,8,0.6962274312973022
2,9,0.693071722984314
2,10,0.69431471824646
2,11,0.6937514543533325
2,12,0.6904588341712952
2,13,0.6913127303123474
2,14,0.6968193054199219
2,15,0.696683406829834
2,16,0.6929692625999451
2,17,0.6930150985717773
2,18,0.6928302645683289
2,19,0.6925760507583618
3,0,0.6902289390563965
3,1,0.6937152743339539
3,2,0.6948371529579163
3,3,0.6934872269630432
3,4,0.6929027438163757
3,5,0.6929214596748352
3,6,0.6920691132545471
3,7,0.6923872232437134
3,8,0.6945868730545044
3,9,0.6912354230880737
3,10,0.6918379068374634
3,11,0.6960045695304871
3,12,0.6910211443901062
3,13,0.6879380345344543
3,14,0.6906822919845581
3,15,0.6922013759613037
3,16,0.7033660411834717
3,17,0.6963176727294922
3,18,0.6956738233566284
3,19,0.692179799079895
4,0,0.692623496055603
4,1,0.6971669793128967
4,2,0.693985104560852
4,3,0.6905021071434021
4,4,0.6921500563621521
4,5,0.6908132433891296
4,6,0.6913347840309143
4,7,0.6929420232772827
4,8,0.6917802691459656
4,9,0.6894221901893616
4,10,0.6905240416526794
4,11,0.6851496696472168
4,12,0.697197437286377
4,13,0.7031471133232117
4,14,0.6988099217414856
4,15,0.698896586894989
4,16,0.6982491612434387
4,17,0.7037946581840515
4,18,0.6978076696395874
4,19,0.6878535747528076
5,0,0.6919731497764587
5,1,0.6955016255378723
5,2,0.6897802948951721
5,3,0.6947389841079712
5,4,0.6906567215919495
5,5,0.6922715902328491
5,6,0.6922904253005981
5,7,0.6915357112884521
5,8,0.6911770701408386
5,9,0.6983713507652283
5,10,0.7010899186134338
5,11,0.6947527527809143
5,12,0.6939111948013306
5,13,0.6913717985153198
5,14,0.6956287622451782
5,15,0.69137042760849
5,16,0.6968089938163757
5,17,0.6942973136901855
5,18,0.6907364130020142
5,19,0.6913588047027588
6,0,0.6904311776161194
6,1,0.6927197575569153
6,2,0.6911789774894714
6,3,0.6923184990882874
6,4,0.692771852016449
6,5,0.6912585496902466
6,6,0.6923799514770508
6,7,0.6918147802352905
6,8,0.6925472617149353
6,9,0.6906037330627441
6,10,0.6921929121017456
6,11,0.6911998987197876
6,12,0.6911153793334961
6,13,0.693698525428772
6,14,0.6935657262802124
6,15,0.6921195983886719
6,16,0.6907588839530945
6,17,0.6957200765609741
6,18,0.6920177936553955
6,19,0.6923350691795349
7,0,0.6925017833709717
7,1,0.6924105882644653
7,2,0.6909536123275757
7,3,0.6905279159545898
7,4,0.6920815110206604
7,5,0.6949719786643982
7,6,0.68895423412323
7,7,0.6923208236694336
7,8,0.685979962348938
7,9,0.6867441534996033
7,10,0.6892136931419373
7,11,0.6971718072891235
7,12,0.6958569288253784
7,13,0.7033460736274719
7,14,0.6961851716041565
7,15,0.7015957236289978
7,16,0.7017546892166138
7,17,0.6881479024887085
7,18,0.6937378644943237
7,19,0.6888758540153503
8,0,0.6906468272209167
8,1,0.6902911067008972
8,2,0.6912424564361572
8,3,0.6909117698669434
8,4,0.6885631680488586
8,5,0.6907652616500854
8,6,0.6908924579620361
8,7,0.6976007223129272
8,8,0.6863088607788086
8,9,0.6985446214675903
8,10,0.691011369228363
8,11,0.6988694071769714
8,12,0.7028887867927551
8,13,0.6832300424575806
8,14,0.6885296106338501
8,15,0.6988376379013062
8,16,0.6908519268035889
8,17,0.6902717351913452
8,18,0.6895990371704102
8,19,0.6890128254890442
9,0,0.6899006962776184
9,1,0.6893478631973267
9,2,0.6881309151649475
9,3,0.6960059404373169
9,4,0.6937124133110046
9,5,0.6985927820205688
9,6,0.6968091130256653
9,7,0.695307195186615
9,8,0.6897394061088562
9,9,0.6886931657791138
9,10,0.6879160404205322
9,11,0.6907398700714111
9,12,0.6922529935836792
9,13,0.6908578872680664
9,14,0.6894224882125854
9,15,0.6936619281768799
9,16,0.6896390914916992
9,17,0.6904681324958801
9,18,0.68961501121521
9,19,0.6931495666503906
10,0,0.6918210983276367
10,1,0.6894017457962036
10,2,0.6860925555229187
10,3,0.6943198442459106
10,4,0.6913948655128479
10,5,0.6885108947753906
10,6,0.6892536878585815
10,7,0.6896501183509827
10,8,0.6825577020645142
10,9,0.6902651786804199
10,10,0.7022808194160461
10,11,0.683570146560669
10,12,0.6874099969863892
10,13,0.6807765364646912
10,14,0.6911181211471558
10,15,0.6997667551040649
10,16,0.7100567817687988
10,17,0.6879669427871704
10,18,0.6888942122459412
10,19,0.6837865710258484
11,0,0.68437659740448
11,1,0.6827038526535034
11,2,0.6883476972579956
11,3,0.7001394033432007
11,4,0.6856508255004883
11,5,0.6800640821456909
11,6,0.6929728984832764
11,7,0.7089030742645264
11,8,0.6890621185302734
11,9,0.698056697845459
11,10,0.689324676990509
11,11,0.6813867688179016
11,12,0.693571150302887
11,13,0.6996329426765442
11,14,0.6827982664108276
11,15,0.6932611465454102
11,16,0.6882725358009338
11,17,0.69033282995224
11,18,0.6874657273292542
11,19,0.6940536499023438
12,0,0.6901560425758362
12,1,0.6857591271400452
12,2,0.6873224377632141
12,3,0.688701868057251
12,4,0.6843084096908569
12,5,0.6836745142936707
12,6,0.6910149455070496
12,7,0.6901286840438843
12,8,0.6865143775939941
12,9,0.6856147646903992
12,10,0.6811743378639221
12,11,0.6844717264175415
12,12,0.6904726028442383
12,13,0.6899560689926147
12,14,0.6872640252113342
12,15,0.6843763589859009
12,16,0.6901711225509644
12,17,0.6851893067359924
12,18,0.6838604211807251
12,19,0.692158043384552
13,0,0.6813191771507263
13,1,0.6885062456130981
13,2,0.6875611543655396
13,3,0.6792949438095093
13,4,0.6881939172744751
13,5,0.6821402311325073
13,6,0.6819197535514832
13,7,0.6877800226211548
13,8,0.684042751789093
13,9,0.6895878911018372
13,10,0.6620435118675232
13,11,0.6844087839126587
13,12,0.6896206736564636
13,13,0.6801919937133789
13,14,0.7090896368026733
13,15,0.6873552799224854
13,16,0.6855553388595581
13,17,0.6784863471984863
13,18,0.6903754472732544
13,19,0.6896055340766907
14,0,0.6856423616409302
14,1,0.6877777576446533
14,2,0.6872215270996094
14,3,0.6790256500244141
14,4,0.6799362897872925
14,5,0.6741002202033997
14,6,0.671450138092041
14,7,0.6850858926773071
14,8,0.6818867325782776
14,9,0.6855998635292053
14,10,0.6723894476890564
14,11,0.6787480115890503
14,12,0.6891756057739258
14,13,0.6930788159370422
14,14,0.6861042380332947
14,15,0.6764163374900818
14,16,0.674039900302887
14,17,0.6803838610649109
14,18,0.6716810464859009
14,19,0.6987552642822266
15,0,0.677606999874115
15,1,0.6765854358673096
15,2,0.6738497018814087
15,3,0.6711727976799011
15,4,0.6811456680297852
15,5,0.6841792464256287
15,6,0.6709499359130859
15,7,0.6815406680107117
15,8,0.6868593692779541
15,9,0.6816393733024597
15,10,0.6735485792160034
15,11,0.6764055490493774
15,12,0.6697939038276672
15,13,0.6687033772468567
15,14,0.676475465297699
15,15,0.6724583506584167
15,16,0.6707910299301147
15,17,0.6832184195518494
15,18,0.674141526222229
15,19,0.6827458143234253
16,0,0.6728286743164062
16,1,0.6851672530174255
16,2,0.6901179552078247
16,3,0.6916396021842957
16,4,0.6635257005691528
16,5,0.6698005795478821
16,6,0.6720902323722839
16,7,0.6886128187179565
16,8,0.6733681559562683
16,9,0.6759310364723206
16,10,0.6906129121780396
16,11,0.6712867021560669
16,12,0.6533317565917969
16,13,0.6817044019699097
16,14,0.684184193611145
16,15,0.6644306182861328
16,16,0.6684157252311707
16,17,0.6641346216201782
16,18,0.662460207939148
16,19,0.6613439917564392
17,0,0.6554986238479614
17,1,0.6504858136177063
17,2,0.6676946878433228
17,3,0.6704017519950867
17,4,0.6739459037780762
17,5,0.6572166681289673
17,6,0.69194495677948
17,7,0.6492655873298645
17,8,0.6613696813583374
17,9,0.6607643961906433
17,10,0.6798904538154602
17,11,0.6920527815818787
17,12,0.6919757723808289
17,13,0.7021638751029968
17,14,0.6671954989433289
17,15,0.6730610132217407
17,16,0.6567119359970093
17,17,0.6496029496192932
17,18,0.6429632306098938
17,19,0.6524606347084045
18,0,0.6380093693733215
18,1,0.6391744017601013
18,2,0.7203861474990845
18,3,0.6930001974105835
18,4,0.5842970609664917
18,5,0.6360754370689392
18,6,0.6489309072494507
18,7,0.6854881048202515
18,8,0.6498702764511108
18,9,0.6353265047073364
18,10,0.7236586809158325
18,11,0.6637294292449951
18,12,0.7878801822662354
18,13,0.6420274972915649
18,14,0.6573390960693359
18,15,0.6922642588615417
18,16,0.6565371155738831
18,17,0.6705290079116821
18,18,0.6786016821861267
18,19,0.6704116463661194
19,0,0.6576731204986572
19,1,0.6134263873100281
19,2,0.6395215392112732
19,3,0.6560040712356567
19,4,0.6842101812362671
19,5,0.6237342953681946
19,6,0.6542967557907104
19,7,0.7557092308998108
19,8,0.6405723690986633
19,9,0.6936348676681519
19,10,0.7563730478286743
19,11,0.6318511366844177
19,12,0.6575634479522705
19,13,0.6564189195632935
19,14,0.642236053943634
19,15,0.7076089382171631
19,16,0.6528805494308472
19,17,0.6485375761985779
19,18,0.5966076850891113
19,19,0.6412885785102844
