epoch,train_loss,val_loss
0,0.6993514776229859,0.6938385516405106
1,0.6940465778112411,0.685215637087822
2,0.6798933923244477,0.6689464151859283
3,0.6473948627710342,0.6392748653888702
4,0.5947448015213013,0.5866596698760986
5,0.5298465207219124,0.5341362357139587
6,0.4789095938205719,0.5183950290083885
7,0.4467683807015419,0.48046234250068665
8,0.4160985365509987,0.48769425600767136
9,0.42477101683616636,0.4566642567515373
10,0.3814128004014492,0.4480169340968132
11,0.38869484141469,0.44084611535072327
12,0.39326429963111875,0.49600861966609955
13,0.3958704248070717,0.5248103477060795
14,0.39065258428454397,0.46162718534469604
15,0.3747674811631441,0.4852914921939373
16,0.38170506320893766,0.44065554440021515
17,0.39281188920140264,0.42419928312301636
18,0.39892029389739037,0.48643430322408676
19,0.38866959512233734,0.4338269829750061
