epoch,train_loss,val_loss
0,0.6964402079582215,0.692808598279953
1,0.6947901636362076,0.6919708847999573
2,0.6939253896474838,0.6900629103183746
3,0.6917732626199722,0.6896625310182571
4,0.6905599981546402,0.6875140964984894
5,0.6875248312950134,0.6845801472663879
6,0.6843143820762634,0.6800661385059357
7,0.67945317029953,0.6777235865592957
8,0.6742925643920898,0.6699930429458618
9,0.6693359404802323,0.6639917343854904
10,0.6623392283916474,0.658530592918396
11,0.6625343531370163,0.6557614356279373
12,0.6428164273500443,0.6353634893894196
13,0.627889433503151,0.6394096612930298
14,0.6252873718738556,0.6374393850564957
15,0.60875763297081,0.6118562370538712
16,0.6005136579275131,0.6104171127080917
17,0.5924460113048553,0.5762920677661896
18,0.5830643385648727,0.5858564525842667
19,0.5568823128938675,0.5620564222335815
