epoch,train_loss,val_loss
0,0.7021142274141312,0.6940575540065765
1,0.6951339662075042,0.6928262859582901
2,0.6936546117067337,0.6927483081817627
3,0.6929201751947403,0.6922051906585693
4,0.6928367257118225,0.6930020451545715
5,0.6918882489204407,0.6905122846364975
6,0.6928103148937226,0.6904569566249847
7,0.6933775186538697,0.6909083873033524
8,0.6893841922283173,0.6867498457431793
9,0.6872276872396469,0.6844481825828552
10,0.6858933597803116,0.6841033101081848
11,0.6809265971183777,0.6810450255870819
12,0.677655291557312,0.6742258071899414
13,0.6746566355228424,0.6691740155220032
14,0.6645872354507446,0.6625860035419464
15,0.6613209456205368,0.6605822294950485
16,0.6560547292232514,0.6506422311067581
17,0.652181300520897,0.6452540308237076
18,0.6384484499692917,0.6261921525001526
19,0.6277663320302963,0.6307958960533142
