epoch,train_loss,val_loss
0,0.6846714019775391,0.6761533319950104
1,0.6694918513298035,0.660735473036766
2,0.6568385183811187,0.6485114246606827
3,0.6508149325847625,0.6491750180721283
4,0.637494832277298,0.6377227157354355
5,0.6405689626932144,0.6362606436014175
6,0.6279002755880356,0.6300314366817474
7,0.6267809569835663,0.6325177401304245
8,0.6266265273094177,0.631706640124321
9,0.6192885041236877,0.6289055794477463
10,0.6196471631526947,0.6241195648908615
11,0.6184123694896698,0.6257472634315491
12,0.6150629997253418,0.6224587857723236
13,0.6173305243253708,0.6230177134275436
14,0.6165648758411407,0.6198614835739136
15,0.6227520853281021,0.6217749416828156
16,0.6169841438531876,0.6209032982587814
17,0.6154387712478637,0.6215087324380875
18,0.6158261507749557,0.6236196607351303
19,0.611880648136139,0.6202443987131119
