epoch,batch,train_batch_loss
0,0,0.9697812795639038
0,1,1.0639774799346924
0,2,0.840043842792511
0,3,0.6614121198654175
0,4,0.8812810182571411
0,5,0.7470458149909973
0,6,0.7470155954360962
0,7,0.6676825284957886
0,8,0.6738920211791992
0,9,0.7576276063919067
0,10,0.7059499621391296
0,11,0.7992662787437439
0,12,0.6306483149528503
0,13,0.6944897770881653
0,14,0.5039323568344116
0,15,0.5130902528762817
0,16,0.6475255489349365
0,17,0.8506054878234863
0,18,0.7116177678108215
0,19,0.6518672108650208
1,0,0.6843405961990356
1,1,0.705638587474823
1,2,0.6429415941238403
1,3,0.763526976108551
1,4,0.6853854656219482
1,5,0.648619532585144
1,6,0.6377359628677368
1,7,0.6212128400802612
1,8,0.6522281169891357
1,9,0.6391212940216064
1,10,0.648410975933075
1,11,0.5649615526199341
1,12,0.628074049949646
1,13,0.5851728916168213
1,14,0.614839494228363
1,15,0.607184648513794
1,16,0.5665007829666138
1,17,0.6696401834487915
1,18,0.601150393486023
1,19,0.6304196715354919
2,0,0.5998501777648926
2,1,0.6017397046089172
2,2,0.6316176652908325
2,3,0.6382357478141785
2,4,0.5872327089309692
2,5,0.5953227281570435
2,6,0.5722846388816833
2,7,0.638659656047821
2,8,0.6083913445472717
2,9,0.6059333086013794
2,10,0.604245126247406
2,11,0.6202386617660522
2,12,0.6117188930511475
2,13,0.660478949546814
2,14,0.5604674816131592
2,15,0.6030815839767456
2,16,0.5969077348709106
2,17,0.562293529510498
2,18,0.5693529844284058
2,19,0.6198025345802307
3,0,0.5842664837837219
3,1,0.632905125617981
3,2,0.5787001848220825
3,3,0.6852928400039673
3,4,0.6141420602798462
3,5,0.6084515452384949
3,6,0.5698783993721008
3,7,0.6021428108215332
3,8,0.5659175515174866
3,9,0.6100753545761108
3,10,0.5656505227088928
3,11,0.5748975276947021
3,12,0.5450275540351868
3,13,0.5929673314094543
3,14,0.5715128183364868
3,15,0.5857572555541992
3,16,0.6150456666946411
3,17,0.5288239121437073
3,18,0.522790789604187
3,19,0.5964657068252563
4,0,0.5487257242202759
4,1,0.5882188081741333
4,2,0.6405001878738403
4,3,0.5898011922836304
4,4,0.5427318215370178
4,5,0.5647293329238892
4,6,0.5127830505371094
4,7,0.637100338935852
4,8,0.5680570602416992
4,9,0.5596394538879395
4,10,0.5372775793075562
4,11,0.5939008593559265
4,12,0.5895004272460938
4,13,0.5768927335739136
4,14,0.5467848777770996
4,15,0.6246194839477539
4,16,0.6392297744750977
4,17,0.5624895691871643
4,18,0.6306527256965637
4,19,0.5234271883964539
5,0,0.5130277872085571
5,1,0.6092898845672607
5,2,0.5655730366706848
5,3,0.6021274328231812
5,4,0.5525330901145935
5,5,0.5263224840164185
5,6,0.5010325312614441
5,7,0.5362240076065063
5,8,0.5395561456680298
5,9,0.5280283689498901
5,10,0.5352790951728821
5,11,0.5681024789810181
5,12,0.5296182036399841
5,13,0.6117071509361267
5,14,0.6328364610671997
5,15,0.5785094499588013
5,16,0.611937940120697
5,17,0.5756360292434692
5,18,0.5864707231521606
5,19,0.6404826045036316
6,0,0.5390769839286804
6,1,0.6535594463348389
6,2,0.5203572511672974
6,3,0.6476321220397949
6,4,0.5534257888793945
6,5,0.5888056755065918
6,6,0.6026725769042969
6,7,0.5605091452598572
6,8,0.6032029390335083
6,9,0.5093609094619751
6,10,0.586807131767273
6,11,0.583403468132019
6,12,0.5612128973007202
6,13,0.5590184330940247
6,14,0.5258814692497253
6,15,0.5495415925979614
6,16,0.5605894327163696
6,17,0.5729213953018188
6,18,0.6133492588996887
6,19,0.6273518204689026
7,0,0.5879388451576233
7,1,0.504755973815918
7,2,0.5646607875823975
7,3,0.6392115354537964
7,4,0.6007198095321655
7,5,0.5015230178833008
7,6,0.5314275026321411
7,7,0.5618078708648682
7,8,0.5462566614151001
7,9,0.5658105611801147
7,10,0.5788583159446716
7,11,0.5156481862068176
7,12,0.5505620837211609
7,13,0.5408560633659363
7,14,0.5640868544578552
7,15,0.7368046641349792
7,16,0.5512043237686157
7,17,0.4986087381839752
7,18,0.6536612510681152
7,19,0.5585941672325134
8,0,0.5196539163589478
8,1,0.48931989073753357
8,2,0.6491705179214478
8,3,0.629200279712677
8,4,0.5236259698867798
8,5,0.596636176109314
8,6,0.5028409361839294
8,7,0.5688184499740601
8,8,0.4947267472743988
