epoch,train_loss,val_loss
0,0.6857327163219452,0.6784501671791077
1,0.6796567231416702,0.6705434769392014
2,0.6701440334320068,0.6718874424695969
3,0.659330552816391,0.6541411131620407
4,0.6537253737449646,0.648872584104538
5,0.6369742631912232,0.6359630674123764
6,0.6197747498750686,0.631393238902092
7,0.6025462985038758,0.6086669713258743
8,0.5879844143986702,0.5899737626314163
9,0.5728278517723083,0.5890667587518692
10,0.5538637176156044,0.5700725764036179
11,0.5373371601104736,0.5634678527712822
12,0.5168095782399178,0.539553239941597
13,0.5133020788431167,0.540661908686161
14,0.5042722135782242,0.5389500111341476
15,0.48322766125202177,0.5912607461214066
16,0.4813614323735237,0.5136719569563866
17,0.45839550644159316,0.5125364437699318
18,0.4539931133389473,0.4948151707649231
19,0.44224496409296987,0.5017329230904579
