epoch,train_loss,val_loss
0,0.7089079558849335,0.6941708326339722
1,0.6955473631620407,0.6915505826473236
2,0.6918658256530762,0.6858247220516205
3,0.6877789169549942,0.6727727204561234
4,0.6555827349424362,0.6464046984910965
5,0.6144485920667648,0.6086797565221786
6,0.5646032258868218,0.5651257485151291
7,0.5075067549943924,0.5158918499946594
8,0.46847509741783144,0.4953516572713852
9,0.43397694230079653,0.5315162092447281
10,0.4105961173772812,0.5007775574922562
11,0.4102800011634827,0.529996708035469
12,0.3896157704293728,0.4689802899956703
13,0.37087479382753374,0.47018423676490784
14,0.36602349802851675,0.47501206398010254
15,0.38619690015912056,0.49542559683322906
16,0.39542600251734256,0.5043659396469593
17,0.3685193985700607,0.4798801988363266
18,0.37472172603011134,0.4879901260137558
19,0.38114925399422644,0.47526322305202484
