epoch,train_loss,val_loss
0,0.7939576864242553,0.7496967613697052
1,0.7138401091098785,0.6806898415088654
2,0.6909705370664596,0.6895522028207779
3,0.6712909907102584,0.6719435155391693
4,0.6650225847959519,0.6589548587799072
5,0.65135657787323,0.6487874090671539
6,0.6303231388330459,0.6458837240934372
7,0.6193039089441299,0.6264937072992325
8,0.5955855429172516,0.62627312541008
9,0.5879746824502945,0.621701717376709
10,0.5760565727949143,0.5890185534954071
11,0.5627397745847702,0.5762342214584351
12,0.5523676857352257,0.5557807087898254
13,0.5393176510930061,0.5634677037596703
14,0.5365435108542442,0.53310776501894
15,0.5360616311430931,0.5411991477012634
16,0.5197280064225197,0.536461852490902
17,0.5332081168889999,0.5355232208967209
18,0.520721985399723,0.5306413844227791
19,0.520002867281437,0.5194809064269066
