epoch,train_loss,val_loss
0,0.6909834921360016,0.6816165149211884
1,0.6830844074487686,0.6795474588871002
2,0.6737717479467392,0.6742084473371506
3,0.6724759042263031,0.6688196510076523
4,0.6684677124023437,0.666679859161377
5,0.6636147201061249,0.6648962497711182
6,0.663559290766716,0.6625665128231049
7,0.6573745965957641,0.6654692441225052
8,0.6564982414245606,0.6596180349588394
9,0.6534998059272766,0.6535280495882034
10,0.6489178538322449,0.6496236175298691
11,0.6473451048135758,0.6436963975429535
12,0.6443485110998154,0.6458398252725601
13,0.6411521673202515,0.644405871629715
14,0.6399668872356414,0.6351525336503983
15,0.6346518397331238,0.6298215389251709
16,0.6310974448919296,0.63102026283741
17,0.6308514207601548,0.6339461803436279
18,0.6265950471162796,0.6382326632738113
19,0.6237602651119232,0.6255879551172256
