epoch,train_loss,val_loss
0,0.20222890451550485,0.12987175583839417
1,0.16661206260323524,0.1664549820125103
2,0.15187031626701356,0.12710292264819145
3,0.145668888092041,0.13096891343593597
4,0.14272790029644966,0.1271756887435913
5,0.1409470070153475,0.13325994089245796
6,0.14161208644509315,0.12390333041548729
7,0.13758135959506035,0.12807730585336685
8,0.13565624319016933,0.12420027144253254
9,0.13513821214437485,0.12257782369852066
10,0.13295580707490445,0.12617138773202896
11,0.13288836777210236,0.12529831379652023
12,0.13269021064043046,0.1151609756052494
13,0.1294286847114563,0.1206611916422844
14,0.1316768579185009,0.12845521047711372
15,0.1309667307883501,0.11307111382484436
16,0.12830538004636766,0.1227068230509758
17,0.12749708592891693,0.1210726834833622
18,0.12927167527377606,0.11226950585842133
19,0.1250232070684433,0.12068555504083633
20,0.12526429295539857,0.11673091724514961
21,0.1231785461306572,0.11445599794387817
22,0.12295733019709587,0.114663852378726
23,0.12158773019909859,0.10835034027695656
24,0.12184497006237507,0.10782840102910995
25,0.12151971831917763,0.11270617321133614
26,0.11799277849495411,0.10635493323206902
27,0.11814721934497356,0.1109997034072876
28,0.11759183295071125,0.10678577795624733
29,0.12256374582648277,0.10307195782661438
